Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2019-08-24 10:00:00, -55.290600, 10.063200, 40, 2019, 8, 24, 10, 0, -1.2, 977.6, 4.5, 14.0, 0, 40, 74, 20, 28270C2809F9264B3FFB453FC000A97ADD005896BF
2019-08-24 09:00:00, -55.303000, 10.014600, 40, 2019, 8, 24, 9, 0, -1.2, 974.7, 2.5, 14.0, 62, 32, 254, 19, 28270C2409BF26463FFB44FFC0F8A96B5CFE73FE3F
2019-08-24 08:00:00, -55.303000, 10.014600, 40, 2019, 8, 24, 8, 0, -1.1, 977.6, 4.6, 14.0, 0, 40, 102, 4, 28270C2009F926CB7FFB413FC000A96B5CFE72CEBF
2019-08-24 07:00:00, -55.309200, 9.997800, 40, 2019, 8, 24, 7, 0, -1.2, 973.1, -0.7, 14.0, 0, 40, 80, 11, 28270C1C099F263E3FFB42FFC000A9639CFDCAA2BF
2019-08-24 06:00:00, -55.312800, 9.981600, 40, 2019, 8, 24, 6, 0, -1.1, 972.2, -2.0, 14.0, 0, 36, 64, 8, 28270C18098D26BAFFFB423FC000A95F1CFD28827F
2019-08-24 05:00:00, -55.314200, 9.964000, 40, 2019, 8, 24, 5, 0, -1.1, 973.0, -1.0, 14.0, 0, 40, 46, 10, 28270C14099D26BD7FFB42BFC000A95D5CFC785EBF
2019-08-24 04:00:00, -55.310200, 9.945800, 40, 2019, 8, 24, 4, 0, -1.1, 973.8, -1.2, 14.0, 0, 40, 64, 19, 28270C1009AD26BCFFFB44FFC000A9625CFBC282BF
2019-08-24 03:00:00, -55.304800, 9.927200, 40, 2019, 8, 24, 3, 0, -1.1, 974.2, -0.7, 14.0, 0, 40, 54, 10, 28270C0C09B526BE3FFB42BFC000A9691CFB086EBF
2019-08-24 02:00:00, -55.298600, 9.910600, 40, 2019, 8, 24, 2, 0, -1.1, 974.0, -0.6, 14.0, 0, 44, 128, 11, 28270C0809B126BE7FFB42FFC000A970DCFA6302FF
2019-08-24 01:00:00, -55.290800, 9.893800, 40, 2019, 8, 24, 1, 0, -1.1, 975.0, -0.3, 14.0, 0, 40, 178, 18, 28270C0409C526BF3FFB44BFC000A97A9CF9BB66BF
2019-08-24 00:00:00, -55.285800, 9.876400, 40, 2019, 8, 24, 0, 0, -1.0, 974.9, -0.3, 14.0, 0, 40, 112, 15, 28270C0009C3273F3FFB43FFC000A980DCF90CE2BF
2019-08-23 23:00:00, -55.284600, 9.853400, 40, 2019, 8, 23, 23, 0, -1.0, 974.6, 0.3, 14.0, 0, 40, 98, 15, 28270BDC09BD2740BFFB43FFC000A9825CF826C6BF
2019-08-23 22:00:00, -55.286000, 9.826400, 40, 2019, 8, 23, 22, 0, -1.0, 975.3, 0.1, 14.0, 0, 40, 62, 8, 28270BD809CB27403FFB423FC000A9809CF7187EBF
2019-08-23 21:00:00, -55.289400, 9.795200, 40, 2019, 8, 23, 21, 0, -1.1, 975.2, -1.8, 14.0, 0, 40, 60, 4, 28270BD409C926BB7FFB413FC000A97C5CF5E07ABF
2019-08-23 20:00:00, -55.292800, 9.758000, 40, 2019, 8, 23, 20, 0, -1.2, 974.3, -3.3, 14.0, 0, 40, 110, 7, 28270BD009B72637BFFB41FFC000A9781CF46CDEBF
2019-08-23 19:00:00, -55.294400, 9.714400, 40, 2019, 8, 23, 19, 0, -1.0, 975.2, -2.7, 14.0, 0, 40, 100, 9, 28270BCC09C927393FFB427FC000A9761CF2B8CABF
2019-08-23 18:00:00, -55.294000, 9.665400, 40, 2019, 8, 23, 18, 0, -1.2, 977.1, -1.2, 14.0, 0, 40, 24, 12, 28270BC809EF263CFFFB433FC000A9769CF0CE32BF
2019-08-23 17:00:00, -55.291600, 9.609800, 40, 2019, 8, 23, 17, 0, -1.2, 977.6, -1.5, 14.0, 0, 40, 60, 11, 28270BC409F9263C3FFB42FFC000A9799CEEA27ABF
2019-08-23 16:00:00, -55.283000, 9.554400, 40, 2019, 8, 23, 16, 0, -1.2, 977.9, -2.2, 14.0, 0, 44, 60, 7, 28270BC009FF263A7FFB41FFC000A9845CEC787AFF
2019-08-23 15:00:00, -55.271600, 9.506600, 40, 2019, 8, 23, 15, 0, -1.1, 978.3, -2.7, 14.0, 0, 44, 68, 17, 28270BBC0A0726B93FFB447FC000A9929CEA9A8AFF
2019-08-23 14:00:00, -55.255200, 9.463200, 40, 2019, 8, 23, 14, 0, -1.1, 979.1, -3.3, 14.0, 0, 44, 28, 8, 28270BB80A1726B7BFFB423FC000A9A71CE8E83AFF
2019-08-23 13:00:00, -55.232200, 9.437600, 40, 2019, 8, 23, 13, 0, -1.2, 980.1, -3.6, 14.0, 0, 44, 30, 10, 28270BB40A2B2636FFFB42BFC000A9C3DCE7E83EFF
2019-08-23 12:00:00, -55.209200, 9.417600, 40, 2019, 8, 23, 12, 0, -1.2, 981.0, -5.9, 14.0, 0, 44, 30, 7, 28270BB00A3D26313FFB41FFC000A9E09CE7203EFF
2019-08-23 11:00:00, -55.187200, 9.403200, 40, 2019, 8, 23, 11, 0, -1.1, 982.4, -3.0, 14.0, 0, 44, 48, 11, 28270BAC0A5926B87FFB42FFC000A9FC1CE69062FF
2019-08-23 10:00:00, -55.167800, 9.388600, 40, 2019, 8, 23, 10, 0, -1.2, 983.7, 1.3, 14.0, 0, 44, 58, 24, 28270BA80A7326433FFB463FC000AA145CE5FE76FF
2019-08-23 09:00:00, -55.154200, 9.367400, 40, 2019, 8, 23, 9, 0, -1.3, 986.8, 4.3, 14.0, 0, 44, 34, 17, 28270BA40AB125CABFFB447FC000AA255CE52A46FF
2019-08-23 08:00:00, -55.145800, 9.345000, 40, 2019, 8, 23, 8, 0, -1.2, 985.4, 2.3, 14.0, 0, 44, 54, 12, 28270BA00A952645BFFB433FC000AA2FDCE44A6EFF
2019-08-23 07:00:00, -55.141200, 9.321400, 40, 2019, 8, 23, 7, 0, -1.2, 982.4, -1.6, 14.0, 0, 44, 78, 7, 28270B9C0A59263BFFFB41FFC000AA359CE35E9EFF
2019-08-23 06:00:00, -55.142000, 9.292200, 40, 2019, 8, 23, 6, 0, -1.1, 982.6, -0.4, 14.0, 0, 44, 166, 22, 28270B980A5D26BEFFFB45BFC000AA349CE23B4EFF
2019-08-23 05:00:00, -55.143200, 9.251000, 40, 2019, 8, 23, 5, 0, -1.2, 983.1, 1.2, 14.0, 0, 44, 52, 7, 28270B940A672642FFFB41FFC000AA331CE09E6AFF
2019-08-23 04:00:00, -55.143200, 9.204800, 40, 2019, 8, 23, 4, 0, -1.2, 984.1, 3.1, 14.0, 0, 44, 64, 7, 28270B900A7B2647BFFB41FFC000AA331CDED082FF
2019-08-23 03:00:00, -55.142600, 9.154600, 40, 2019, 8, 23, 3, 0, -1.2, 983.0, 1.9, 14.0, 0, 44, 46, 17, 28270B8C0A652644BFFB447FC000AA33DCDCDA5EFF
2019-08-23 02:00:00, -55.140200, 9.103800, 40, 2019, 8, 23, 2, 0, -1.3, 981.9, 18.0, 14.0, 0, 44, 58, 8, 28270B880A4F25ECFFFB423FC000AA36DCDADE76FF
2019-08-23 01:00:00, -55.124000, 9.023600, 40, 2019, 8, 23, 1, 0, -1.3, 981.0, 18.2, 14.0, 62, 44, 254, 7, 28270B840A3D25ED7FFB41FFC0F8AA4B1CD7BDFEFF
2019-08-23 00:00:00, -55.124000, 9.023600, 40, 2019, 8, 23, 0, 0, -1.3, 981.1, 18.3, 14.0, 0, 44, 58, 7, 28270B800A3F25EDBFFB41FFC000AA4B1CD7BC76FF
2019-08-22 23:00:00, -55.111400, 8.995000, 40, 2019, 8, 22, 23, 0, -1.2, 963.9, 1.8, 14.0, 0, 44, 48, 11, 28270B5C08E726447FFB42FFC000AA5ADCD69E62FF
2019-08-22 22:00:00, -55.099600, 8.968200, 40, 2019, 8, 22, 22, 0, -1.2, 962.8, 0.7, 14.0, 0, 40, 106, 10, 28270B5808D12641BFFB42BFC000AA699CD592D6BF
2019-08-22 21:00:00, -55.088600, 8.939600, 40, 2019, 8, 22, 21, 0, -1.2, 962.8, 1.1, 14.0, 0, 40, 166, 18, 28270B5408D12642BFFB44BFC000AA775CD4754EBF
2019-08-22 20:00:00, -55.078000, 8.913200, 40, 2019, 8, 22, 20, 0, -1.1, 962.1, 0.3, 14.0, 0, 44, 120, 7, 28270B5008C326C0BFFB41FFC000AA849CD36CF2FF
2019-08-22 19:00:00, -55.068000, 8.885000, 40, 2019, 8, 22, 19, 0, -1.1, 962.1, 0.2, 14.0, 0, 40, 100, 7, 28270B4C08C326C07FFB41FFC000AA911CD252CABF
2019-08-22 18:00:00, -55.059200, 8.858600, 40, 2019, 8, 22, 18, 0, -1.2, 961.7, -0.4, 14.0, 0, 40, 86, 8, 28270B4808BB263EFFFB423FC000AA9C1CD14AAEBF
2019-08-22 17:00:00, -55.054400, 8.831800, 40, 2019, 8, 22, 17, 0, -1.2, 961.8, 0.0, 14.0, 0, 44, 58, 16, 28270B4408BD263FFFFB443FC000AAA21CD03E76FF
2019-08-22 16:00:00, -55.054000, 8.803400, 40, 2019, 8, 22, 16, 0, -1.3, 961.9, -1.1, 14.0, 0, 40, 94, 9, 28270B4008BF25BD3FFB427FC000AAA29CCF22BEBF
2019-08-22 15:00:00, -55.057400, 8.773200, 40, 2019, 8, 22, 15, 0, -1.1, 962.1, -1.9, 14.0, 0, 44, 118, 7, 28270B3C08C326BB3FFB41FFC000AA9E5CCDF4EEFF
2019-08-22 14:00:00, -55.062200, 8.746000, 40, 2019, 8, 22, 14, 0, -0.9, 961.8, -2.1, 14.0, 0, 40, 58, 9, 28270B3808BD27BABFFB427FC000AA985CCCE476BF
2019-08-22 13:00:00, -55.068600, 8.724400, 40, 2019, 8, 22, 13, 0, -0.9, 963.1, 0.6, 14.0, 0, 40, 120, 11, 28270B3408D727C17FFB42FFC000AA905CCC0CF2BF
2019-08-22 12:00:00, -55.077600, 8.688400, 40, 2019, 8, 22, 12, 0, -0.9, 964.1, 2.8, 14.0, 0, 40, 140, 10, 28270B3008EB27C6FFFB42BFC000AA851CCAA51ABF
2019-08-22 11:00:00, -55.087800, 8.643400, 40, 2019, 8, 22, 11, 0, -0.8, 964.0, 4.1, 14.0, 0, 40, 106, 8, 28270B2C08E9284A3FFB423FC000AA785CC8E2D6BF
2019-08-22 10:00:00, -55.098400, 8.592400, 40, 2019, 8, 22, 10, 0, -0.8, 962.4, 4.4, 14.0, 0, 44, 94, 19, 28270B2808C9284AFFFB44FFC000AA6B1CC6E4BEFF
2019-08-22 09:00:00, -55.105400, 8.538200, 40, 2019, 8, 22, 9, 0, -0.8, 961.3, 3.8, 14.0, 0, 44, 48, 10, 28270B2408B328497FFB42BFC000AA625CC4C662FF
2019-08-22 08:00:00, -55.110400, 8.487400, 40, 2019, 8, 22, 8, 0, -0.8, 959.8, 2.7, 14.0, 0, 40, 108, 11, 28270B2008952846BFFB42FFC000AA5C1CC2CADABF
2019-08-22 07:00:00, -55.108400, 8.452200, 40, 2019, 8, 22, 7, 0, -0.8, 958.1, 2.2, 14.0, 0, 44, 60, 7, 28270B1C087328457FFB41FFC000AA5E9CC16A7AFF
2019-08-22 06:00:00, -55.101000, 8.458200, 40, 2019, 8, 22, 6, 0, -0.8, 957.5, 4.4, 14.0, 0, 44, 116, 19, 28270B180867284AFFFB44FFC000AA67DCC1A6EAFF
2019-08-22 05:00:00, -55.096800, 8.470200, 40, 2019, 8, 22, 5, 0, -0.9, 957.1, 6.8, 14.0, 0, 40, 114, 13, 28270B14085F27D0FFFB437FC000AA6D1CC21EE6BF
2019-08-22 04:00:00, -55.097200, 8.484200, 40, 2019, 8, 22, 4, 0, -0.9, 955.9, 6.9, 14.0, 0, 40, 72, 7, 28270B10084727D13FFB41FFC000AA6C9CC2AA92BF
2019-08-22 03:00:00, -55.100400, 8.495000, 40, 2019, 8, 22, 3, 0, -1.0, 953.1, 5.6, 14.0, 0, 36, 166, 11, 28270B0C080F274DFFFB42FFC000AA689CC3174E7F
2019-08-22 02:00:00, -55.105800, 8.500800, 40, 2019, 8, 22, 2, 0, -1.0, 950.3, 4.5, 14.0, 0, 36, 148, 8, 28270B0807D7274B3FFB423FC000AA61DCC3512A7F
2019-08-22 01:00:00, -55.111800, 8.503000, 40, 2019, 8, 22, 1, 0, -0.9, 949.0, 4.4, 14.0, 0, 40, 60, 13, 28270B0407BD27CAFFFB437FC000AA5A5CC3667ABF
2019-08-22 00:00:00, -55.119000, 8.503400, 40, 2019, 8, 22, 0, 0, -0.9, 947.5, 1.2, 14.0, 0, 40, 88, 10, 28270B00079F27C2FFFB42BFC000AA515CC36AB2BF
2019-08-21 23:00:00, -55.128000, 8.498000, 40, 2019, 8, 21, 23, 0, -1.0, 945.8, -2.8, 14.0, 0, 40, 58, 10, 28270ADC077D2738FFFB42BFC000AA461CC33476BF
2019-08-21 22:00:00, -55.138200, 8.488600, 40, 2019, 8, 21, 22, 0, -1.0, 944.6, -6.2, 14.0, 0, 40, 48, 10, 28270AD8076527307FFB42BFC000AA395CC2D662BF
2019-08-21 21:00:00, -55.148600, 8.474000, 40, 2019, 8, 21, 21, 0, -0.9, 946.3, -6.3, 14.0, 0, 44, 30, 8, 28270AD4078727B03FFB423FC000AA2C5CC2443EFF
2019-08-21 20:00:00, -55.159400, 8.457200, 40, 2019, 8, 21, 20, 0, -0.8, 948.6, -5.3, 14.0, 0, 40, 28, 7, 28270AD007B52832BFFB41FFC000AA1EDCC19C3ABF
2019-08-21 19:00:00, -55.170200, 8.440800, 40, 2019, 8, 21, 19, 0, -0.7, 950.8, -4.3, 14.0, 0, 36, 34, 7, 28270ACC07E128B53FFB41FFC000AA115CC0F8467F
2019-08-21 18:00:00, -55.180200, 8.431600, 40, 2019, 8, 21, 18, 0, -0.9, 952.7, -4.0, 14.0, 0, 40, 34, 9, 28270AC8080727B5FFFB427FC000AA04DCC09C46BF
2019-08-21 17:00:00, -55.189200, 8.430000, 40, 2019, 8, 21, 17, 0, -0.9, 953.8, -3.6, 14.0, 0, 40, 30, 13, 28270AC4081D27B6FFFB437FC000A9F99CC08C3EBF
2019-08-21 16:00:00, -55.200400, 8.434600, 40, 2019, 8, 21, 16, 0, -0.9, 955.1, -2.8, 14.0, 0, 40, 86, 6, 28270AC0083727B8FFFB41BFC000A9EB9CC0BAAEBF
2019-08-21 15:00:00, -55.213800, 8.443000, 40, 2019, 8, 21, 15, 0, -1.0, 956.7, -1.4, 14.0, 0, 40, 52, 12, 28270ABC0857273C7FFB433FC000A9DADCC10E6ABF
2019-08-21 14:00:00, -55.227000, 8.455000, 40, 2019, 8, 21, 14, 0, -1.0, 957.4, -0.6, 14.0, 0, 40, 58, 7, 28270AB80865273E7FFB41FFC000A9CA5CC18676BF
2019-08-21 13:00:00, -55.242800, 8.465600, 40, 2019, 8, 21, 13, 0, -1.0, 958.0, 0.2, 14.0, 0, 40, 28, 16, 28270AB4087127407FFB443FC000A9B69CC1F03ABF
2019-08-21 12:00:00, -55.258400, 8.476200, 40, 2019, 8, 21, 12, 0, -1.0, 958.1, 1.6, 14.0, 0, 40, 108, 19, 28270AB008732743FFFB44FFC000A9A31CC25ADABF
2019-08-21 11:00:00, -55.271000, 8.489600, 40, 2019, 8, 21, 11, 0, -1.1, 958.0, 1.7, 14.0, 0, 40, 82, 10, 28270AAC087126C43FFB42BFC000A9935CC2E0A6BF
2019-08-21 10:00:00, -55.281400, 8.504000, 40, 2019, 8, 21, 10, 0, -1.0, 957.7, 2.0, 14.0, 0, 40, 48, 9, 28270AA8086B2744FFFB427FC000A9865CC37062BF
2019-08-21 09:00:00, -55.290200, 8.520000, 40, 2019, 8, 21, 9, 0, -0.7, 956.5, 1.3, 14.0, 0, 44, 82, 10, 28270AA4085328C33FFB42BFC000A97B5CC410A6FF
2019-08-21 08:00:00, -55.300200, 8.536800, 40, 2019, 8, 21, 8, 0, -0.7, 956.2, 1.3, 14.0, 0, 40, 34, 9, 28270AA0084D28C33FFB427FC000A96EDCC4B846BF
2019-08-21 07:00:00, -55.309000, 8.545400, 40, 2019, 8, 21, 7, 0, -0.7, 955.7, 0.8, 14.0, 0, 40, 60, 8, 28270A9C084328C1FFFB423FC000A963DCC50E7ABF
2019-08-21 06:00:00, -55.319200, 8.549800, 40, 2019, 8, 21, 6, 0, -0.8, 955.2, 0.0, 14.0, 0, 36, 60, 11, 28270A980839283FFFFB42FFC000A9571CC53A7A7F
2019-08-21 05:00:00, -55.327600, 8.545000, 40, 2019, 8, 21, 5, 0, -0.8, 954.9, -0.6, 14.0, 0, 40, 58, 7, 28270A940833283E7FFB41FFC000A94C9CC50A76BF
2019-08-21 04:00:00, -55.332800, 8.534200, 40, 2019, 8, 21, 4, 0, -0.7, 954.9, -1.0, 14.0, 0, 44, 120, 8, 28270A90083328BD7FFB423FC000A9461CC49EF2FF
2019-08-21 03:00:00, -55.333600, 8.516200, 40, 2019, 8, 21, 3, 0, -0.7, 955.2, -1.1, 14.0, 0, 40, 60, 7, 28270A8C083928BD3FFB41FFC000A9451CC3EA7ABF
2019-08-21 02:00:00, -55.334000, 8.494600, 40, 2019, 8, 21, 2, 0, -0.8, 955.5, -1.2, 14.0, 0, 40, 84, 9, 28270A88083F283CFFFB427FC000A9449CC312AABF
2019-08-21 01:00:00, -55.335600, 8.466200, 40, 2019, 8, 21, 1, 0, -0.7, 955.9, -0.5, 14.0, 0, 40, 60, 17, 28270A84084728BEBFFB447FC000A9429CC1F67ABF
2019-08-21 00:00:00, -55.336400, 8.435800, 40, 2019, 8, 21, 0, 0, -0.8, 956.3, 0.3, 14.0, 0, 40, 54, 20, 28270A80084F2840BFFB453FC000A9419CC0C66EBF
2019-08-20 23:00:00, -55.340000, 8.405600, 40, 2019, 8, 20, 23, 0, -0.8, 956.7, 2.1, 14.0, 0, 36, 90, 10, 28270A5C085728453FFB42BFC000A93D1CBF98B67F
2019-08-20 22:00:00, -55.345400, 8.374600, 40, 2019, 8, 20, 22, 0, -0.8, 956.4, 1.6, 14.0, 0, 40, 50, 18, 28270A5808512843FFFB44BFC000A9365CBE6266BF
2019-08-20 21:00:00, -55.352000, 8.344800, 40, 2019, 8, 20, 21, 0, -0.8, 955.9, 1.8, 14.0, 0, 40, 30, 12, 28270A54084728447FFB433FC000A92E1CBD383EBF
2019-08-20 20:00:00, -55.359000, 8.312400, 40, 2019, 8, 20, 20, 0, -1.0, 954.6, 0.8, 14.0, 0, 44, 84, 19, 28270A50082D2741FFFB44FFC000A9255CBBF4AAFF
2019-08-20 20:00:00, -55.359000, 8.312400, 40, 2019, 8, 20, 20, 0, -1.0, 954.6, 0.8, 14.0, 0, 44, 84, 18, 28270A50082D2741FFFB44BFC000A9255CBBF4AAFF
2019-08-20 19:00:00, -55.372000, 8.279400, 40, 2019, 8, 20, 19, 0, -1.0, 954.8, 0.1, 14.0, 0, 36, 48, 7, 28270A4C083127403FFB41FFC000A9151CBAAA627F
2019-08-20 18:00:00, -55.389400, 8.242000, 40, 2019, 8, 20, 18, 0, -1.0, 954.2, -1.3, 14.0, 0, 40, 78, 7, 28270A480825273CBFFB41FFC000A8FF5CB9349EBF
2019-08-20 17:00:00, -55.407600, 8.199000, 40, 2019, 8, 20, 17, 0, -1.1, 953.8, 0.6, 14.0, 0, 36, 30, 8, 28270A44081D26C17FFB423FC000A8E89CB7863E7F
2019-08-20 16:00:00, -55.427600, 8.150800, 40, 2019, 8, 20, 16, 0, -1.0, 954.7, -2.9, 14.0, 0, 40, 54, 9, 28270A40082F2738BFFB427FC000A8CF9CB5A46EBF
2019-08-20 15:00:00, -55.447800, 8.097600, 40, 2019, 8, 20, 15, 0, -1.0, 955.5, -5.2, 14.0, 0, 40, 48, 20, 28270A3C083F2732FFFB453FC000A8B65CB39062BF
2019-08-20 14:00:00, -55.467600, 8.039200, 40, 2019, 8, 20, 14, 0, -1.0, 953.1, -5.7, 14.0, 0, 44, 28, 14, 28270A38080F2731BFFB43BFC000A89D9CB1483AFF
2019-08-20 13:00:00, -55.485200, 7.980600, 40, 2019, 8, 20, 13, 0, -1.0, 957.7, 1.1, 14.0, 0, 40, 58, 18, 28270A34086B2742BFFB44BFC000A8879CAEFE76BF
2019-08-20 12:00:00, -55.501600, 7.920000, 40, 2019, 8, 20, 12, 0, -1.1, 960.7, 2.8, 14.0, 0, 40, 58, 10, 28270A3008A726C6FFFB42BFC000A8731CACA076BF
2019-08-20 11:00:00, -55.515800, 7.860400, 40, 2019, 8, 20, 11, 0, -1.1, 958.8, 2.3, 14.0, 0, 44, 114, 10, 28270A2C088126C5BFFB42BFC000A8615CAA4CE6FF
2019-08-20 10:00:00, -55.530200, 7.798600, 40, 2019, 8, 20, 10, 0, -1.2, 956.5, 1.0, 14.0, 0, 44, 52, 10, 28270A28085326427FFB42BFC000A84F5CA7E26AFF
2019-08-20 09:00:00, -55.544800, 7.741000, 40, 2019, 8, 20, 9, 0, -1.3, 957.8, 1.7, 14.0, 0, 44, 54, 9, 28270A24086D25C43FFB427FC000A83D1CA5A26EFF
2019-08-20 08:00:00, -55.560000, 7.686000, 40, 2019, 8, 20, 8, 0, -1.3, 956.5, -0.1, 14.0, 0, 40, 90, 9, 28270A20085325BFBFFB427FC000A82A1CA37CB6BF
2019-08-20 07:00:00, -55.576800, 7.625800, 40, 2019, 8, 20, 7, 0, -1.3, 955.6, -1.1, 14.0, 0, 44, 54, 7, 28270A1C084125BD3FFB41FFC000A8151CA1226EFF
2019-08-20 06:00:00, -55.594000, 7.567600, 40, 2019, 8, 20, 6, 0, -1.4, 956.2, -0.6, 14.0, 0, 40, 94, 10, 28270A18084D253E7FFB42BFC000A7FF9C9EDCBEBF
2019-08-20 05:00:00, -55.612000, 7.507600, 40, 2019, 8, 20, 5, 0, -1.4, 956.6, -0.3, 14.0, 0, 40, 112, 9, 28270A140855253F3FFB427FC000A7E91C9C84E2BF
2019-08-20 04:00:00, -55.628600, 7.445600, 40, 2019, 8, 20, 4, 0, -1.3, 956.7, -0.5, 14.0, 0, 44, 54, 10, 28270A10085725BEBFFB42BFC000A7D45C9A186EFF
2019-08-20 03:00:00, -55.647800, 7.384400, 40, 2019, 8, 20, 3, 0, -1.0, 956.8, -1.0, 14.0, 0, 44, 30, 10, 28270A0C0859273D7FFB42BFC000A7BC5C97B43EFF
2019-08-20 02:00:00, -55.671400, 7.319600, 40, 2019, 8, 20, 2, 0, -1.1, 956.9, -0.7, 14.0, 0, 44, 94, 11, 28270A08085B26BE3FFB42FFC000A79EDC952CBEFF
2019-08-20 01:00:00, -55.695000, 7.250400, 40, 2019, 8, 20, 1, 0, -1.2, 957.3, -0.1, 14.0, 0, 44, 168, 7, 28270A040863263FBFFB41FFC000A7815C927952FF
2019-08-20 00:00:00, -55.716000, 7.172000, 40, 2019, 8, 20, 0, 0, -1.1, 957.8, 0.5, 14.0, 0, 44, 54, 7, 28270A00086D26C13FFB41FFC000A7671C8F686EFF
2019-08-19 23:00:00, -55.737800, 7.097200, 40, 2019, 8, 19, 23, 0, -1.2, 957.6, 0.1, 14.0, 0, 44, 60, 10, 282709DC086926403FFB42BFC000A74BDC8C7C7AFF
2019-08-19 22:00:00, -55.757000, 7.020200, 40, 2019, 8, 19, 22, 0, -1.3, 957.3, -3.0, 14.0, 0, 44, 58, 7, 282709D8086325B87FFB41FFC000A733DC897A76FF
2019-08-19 21:00:00, -55.771200, 6.939600, 40, 2019, 8, 19, 21, 0, -1.4, 957.3, -4.8, 14.0, 0, 44, 126, 12, 282709D408632533FFFB433FC000A7221C8654FEFF
2019-08-19 20:00:00, -55.781000, 6.856600, 40, 2019, 8, 19, 20, 0, -1.4, 957.5, -1.1, 14.0, 0, 40, 54, 10, 282709D00867253D3FFB42BFC000A715DC83166EBF
